INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,PNBHOUSING,24/02/2026,00000951.45,00000952.00,00000941.40,00000944.20,000000000073450,       20936272.50,            22100,              034,              034
FUTSTK    ,POLICYBZR ,30/12/2025,00001911.80,00001927.90,00001892.30,00001900.90,000000001256850,     3331031620.00,          1743350,             4981,             4320
FUTSTK    ,POLICYBZR ,27/01/2026,00001911.30,00001939.20,00001904.90,00001912.30,000000005574800,     3454967530.00,          1796900,             5134,             4517
FUTSTK    ,POLICYBZR ,24/02/2026,00001941.60,00001943.70,00001921.20,00001921.60,000000000027650,        4737950.00,             2450,              007,              006
FUTSTK    ,POLYCAB   ,30/12/2025,00007521.50,00007615.00,00007465.00,00007493.50,000000000642875,     5371682750.00,           713750,             5710,             4832
FUTSTK    ,POLYCAB   ,27/01/2026,00007580.00,00007664.00,00007515.00,00007547.50,000000002323125,     6236406750.00,           822750,             6582,             5647
FUTSTK    ,POLYCAB   ,24/02/2026,00007659.50,00007706.50,00007560.50,00007590.00,000000000021750,      184625437.50,            24250,              194,              150
FUTSTK    ,POWERGRID ,30/12/2025,00000265.50,00000266.65,00000260.30,00000260.85,000000025577800,     4001616220.00,         15272200,             8038,             6432
FUTSTK    ,POWERGRID ,27/01/2026,00000268.75,00000268.75,00000262.00,00000262.40,000000073203200,     4460997080.00,         16921400,             8906,             7442
FUTSTK    ,POWERGRID ,24/02/2026,00000266.00,00000266.10,00000261.10,00000261.65,000000004271200,      662596120.00,          2523200,             1328,             1196
FUTSTK    ,POWERINDIA,30/12/2025,00018390.00,00018545.00,00018170.00,00018350.00,000000000074850,     1920573000.00,           104850,             2097,             1905
FUTSTK    ,POWERINDIA,27/01/2026,00018495.00,00018645.00,00018270.00,00018415.00,000000000199600,     2221738500.00,           120750,             2415,             2210
FUTSTK    ,POWERINDIA,24/02/2026,00018455.00,00018595.00,00018415.00,00018490.00,000000000003250,       16672000.00,              900,              018,              017
FUTSTK    ,PPLPHARMA ,30/12/2025,00000175.60,00000175.66,00000172.11,00000173.13,000000006057500,     1365400525.00,          7867500,             3147,             2913
FUTSTK    ,PPLPHARMA ,27/01/2026,00000174.69,00000175.88,00000172.88,00000174.09,000000019341000,     1459662723.75,          8381625,             3193,             2970
FUTSTK    ,PPLPHARMA ,24/02/2026,00000174.82,00000176.40,00000173.95,00000175.08,000000000703500,       39080212.50,           223125,              085,              076
FUTSTK    ,PRESTIGE  ,30/12/2025,00001599.30,00001615.10,00001587.00,00001593.20,000000001829250,     1783826820.00,          1114200,             2476,             2129
FUTSTK    ,PRESTIGE  ,27/01/2026,00001616.80,00001623.00,00001596.50,00001602.00,000000003236400,     2019982140.00,          1254150,             2787,             2380
FUTSTK    ,PRESTIGE  ,24/02/2026,00001613.00,00001630.60,00001609.00,00001609.00,000000000019800,       13145940.00,             8100,              018,              018
FUTSTK    ,VBL       ,30/12/2025,00000482.90,00000494.55,00000478.70,00000481.95,000000013729875,     7474308661.25,         15383200,            15008,            14072
FUTSTK    ,VBL       ,27/01/2026,00000489.00,00000497.85,00000483.55,00000485.00,000000045320625,     8455710206.25,         17275500,            15356,            13592
FUTSTK    ,VBL       ,24/02/2026,00000490.95,00000500.15,00000486.95,00000487.85,000000000437625,      237018937.50,           481500,              428,              301
FUTSTK    ,VEDL      ,30/12/2025,00000608.80,00000614.85,00000590.20,00000593.60,000000038935550,    19704714905.00,         32604800,            28352,            16184
FUTSTK    ,VEDL      ,27/01/2026,00000612.00,00000618.95,00000594.20,00000597.40,000000086770950,    23524805087.50,         38709000,            33660,            20646
FUTSTK    ,VEDL      ,24/02/2026,00000613.35,00000619.80,00000596.00,00000599.10,000000001488100,      772776885.00,          1267300,             1102,              971
FUTSTK    ,VOLTAS    ,30/12/2025,00001396.90,00001400.00,00001377.40,00001381.80,000000001027125,     4053505612.50,          2917500,             7780,             6467
FUTSTK    ,VOLTAS    ,27/01/2026,00001375.00,00001392.10,00001358.00,00001363.60,000000009654750,     4238472450.00,          3087750,             8234,             6819
FUTSTK    ,VOLTAS    ,24/02/2026,00001374.90,00001384.30,00001349.60,00001357.90,000000000131250,       86429287.50,            63375,              169,              151
FUTSTK    ,ZYDUSLIFE ,30/12/2025,00000900.50,00000911.85,00000900.50,00000903.50,000000004157100,     2368418715.00,          2616300,             2907,             2233
FUTSTK    ,ZYDUSLIFE ,27/01/2026,00000914.85,00000916.90,00000907.65,00000909.10,000000008835300,     2402947710.00,          2637900,             2931,             2251
FUTSTK    ,ZYDUSLIFE ,24/02/2026,00000917.20,00000919.90,00000912.70,00000914.25,000000000209700,       80847360.00,            88200,              098,              082
FUTSTK    ,BAJAJ-AUTO,30/12/2025,00009138.00,00009138.00,00009050.50,00009078.50,000000000311400,     6939856312.50,           763275,            10177,             8877
FUTSTK    ,BAJAJ-AUTO,27/01/2026,00009111.50,00009161.00,00009067.00,00009099.00,000000002975625,     8146240425.00,           893475,            11913,            10443
FUTSTK    ,BAJAJ-AUTO,24/02/2026,00009118.50,00009188.00,00009105.50,00009136.00,000000000027750,       67293600.00,             7350,              098,              093
FUTSTK    ,BAJAJFINSV,30/12/2025,00002016.70,00002017.20,00001992.60,00002006.90,000000005142750,     6897149625.00,          3443000,            13772,             9403
FUTSTK    ,BAJAJFINSV,27/01/2026,00002010.50,00002029.70,00002006.50,00002021.20,000000016223000,     7858924600.00,          3896000,            15584,            11260
FUTSTK    ,BAJAJFINSV,24/02/2026,00002036.90,00002038.20,00002020.00,00002036.20,000000000126500,       88301650.00,            43500,              174,              155
FUTSTK    ,BAJFINANCE,30/12/2025,00001003.20,00001003.20,00000989.40,00000995.10,000000015183000,    13147475400.00,         13224000,            17632,            14202
FUTSTK    ,BAJFINANCE,27/01/2026,00001007.00,00001007.30,00000996.50,00001002.30,000000078989250,    14411677725.00,         14399250,            19199,            15953
FUTSTK    ,BAJFINANCE,24/02/2026,00001010.10,00001012.50,00001002.50,00001008.10,000000000921750,      417026325.00,           414000,              552,              476
FUTSTK    ,BANDHANBNK,30/12/2025,00000145.30,00000146.64,00000143.50,00000146.13,000000031399200,     4322153412.00,         29804400,             8279,             7138
FUTSTK    ,BANDHANBNK,27/01/2026,00000145.75,00000147.40,00000144.43,00000147.02,000000095184000,     4174123716.00,         28605600,             7946,             6761
FUTSTK    ,BANDHANBNK,24/02/2026,00000147.00,00000148.40,00000145.39,00000147.93,000000003265200,      164984616.00,          1123200,              312,              286
FUTSTK    ,BANKBARODA,30/12/2025,00000288.80,00000290.20,00000287.00,00000288.00,000000028615275,     4802777752.50,         16646175,             5691,             4356
FUTSTK    ,BANKBARODA,27/01/2026,00000290.70,00000292.10,00000288.80,00000289.70,000000066619800,     6033199331.25,         20782125,             7105,             5643
FUTSTK    ,BANKBARODA,24/02/2026,00000292.00,00000293.65,00000291.30,00000291.45,000000000897975,       56357291.25,           193050,              066,              062
FUTSTK    ,BANKINDIA ,30/12/2025,00000139.50,00000140.22,00000138.61,00000139.63,000000020836400,     1956022276.00,         14034800,             2699,             1858
FUTSTK    ,BANKINDIA ,27/01/2026,00000140.34,00000141.12,00000139.66,00000140.50,000000040513200,     2400123856.00,         17113200,             3291,             2404
FUTSTK    ,BANKINDIA ,24/02/2026,00000141.39,00000141.77,00000140.50,00000141.31,000000000509600,       41834052.00,           296400,              057,              057
FUTSTK    ,BDL       ,30/12/2025,00001496.00,00001509.00,00001462.00,00001474.20,000000001385800,     3328163085.00,          2237950,             6886,             6310
FUTSTK    ,BDL       ,27/01/2026,00001499.90,00001512.20,00001470.00,00001481.30,000000003906700,     4336135090.00,          2905000,             8300,             7200
FUTSTK    ,BDL       ,24/02/2026,00001500.80,00001515.00,00001472.40,00001485.30,000000000287350,      219886345.00,           146650,              419,              305
FUTSTK    ,BEL       ,30/12/2025,00000400.20,00000402.85,00000392.50,00000393.35,000000047469600,    12484745981.25,         31365675,            22011,            16127
FUTSTK    ,BEL       ,27/01/2026,00000404.00,00000405.20,00000395.10,00000395.85,000000098577225,    14214762386.25,         35499600,            24912,            19156
FUTSTK    ,BEL       ,24/02/2026,00000406.85,00000407.85,00000397.25,00000398.30,000000003578175,      601868343.75,          1494825,             1049,              881
FUTSTK    ,BHARATFORG,30/12/2025,00001446.00,00001455.00,00001440.60,00001447.40,000000004114000,     3519120400.00,          2431500,             4863,             3219
FUTSTK    ,BHARATFORG,27/01/2026,00001455.50,00001463.90,00001447.90,00001456.00,000000005956000,     3793801450.00,          2605500,             5211,             3539
FUTSTK    ,BHARATFORG,24/02/2026,00001455.40,00001467.00,00001454.00,00001461.00,000000000099500,       21907100.00,            15000,              030,              028
FUTSTK    ,BHARTIARTL,30/12/2025,00002104.00,00002109.70,00002079.80,00002082.20,000000011304525,    19988921310.00,          9547975,            20101,            13448
FUTSTK    ,BHARTIARTL,27/01/2026,00002118.30,00002124.70,00002093.80,00002096.50,000000042616050,    21213853875.00,         10066675,            21193,            14955
FUTSTK    ,BHARTIARTL,24/02/2026,00002127.40,00002129.00,00002101.80,00002104.80,000000001767950,      337593282.50,           159600,              336,              316
FUTSTK    ,BHEL      ,30/12/2025,00000282.00,00000284.70,00000278.40,00000279.35,000000022199625,     4592357175.00,         16335375,             6223,             4654
FUTSTK    ,BHEL      ,27/01/2026,00000283.70,00000286.45,00000280.10,00000281.10,000000053875500,     5703098362.50,         20167875,             7683,             5748
FUTSTK    ,BHEL      ,24/02/2026,00000284.90,00000288.05,00000281.65,00000283.20,000000000908250,      155673918.75,           546000,              208,              195
FUTSTK    ,BIOCON    ,30/12/2025,00000396.65,00000399.50,00000388.70,00000390.80,000000018747500,     6062905125.00,         15390000,             6156,             3671
FUTSTK    ,BIOCON    ,27/01/2026,00000398.35,00000402.15,00000391.00,00000393.30,000000036102500,     7049256250.00,         17800000,             7120,             4652
FUTSTK    ,BIOCON    ,24/02/2026,00000401.55,00000403.95,00000394.00,00000396.20,000000000342500,       53842625.00,           135000,              054,              052
FUTSTK    ,BLUESTARCO,30/12/2025,00001717.50,00001780.00,00001717.50,00001733.90,000000000591175,     1485195107.50,           847925,             2609,             2379
FUTSTK    ,BLUESTARCO,27/01/2026,00001762.90,00001785.30,00001730.00,00001733.10,000000002097225,     1704509137.50,           973700,             2996,             2709
FUTSTK    ,BLUESTARCO,24/02/2026,00001786.00,00001786.70,00001731.80,00001731.80,000000000009425,       13734402.50,             7800,              024,              024
FUTSTK    ,BOSCHLTD  ,30/12/2025,00035815.00,00035990.00,00035500.00,00035605.00,000000000041425,     1666115000.00,            46600,             1864,             1537
FUTSTK    ,BOSCHLTD  ,27/01/2026,00036140.00,00036200.00,00035690.00,00035805.00,000000000164925,     1843335875.00,            51250,             2050,             1692
FUTSTK    ,BOSCHLTD  ,24/02/2026,00036125.00,00036300.00,00035830.00,00035865.00,000000000001250,       18044250.00,              500,              020,              020
FUTSTK    ,BPCL      ,30/12/2025,00000364.85,00000371.90,00000364.85,00000371.30,000000015152200,     3904554163.75,         10574150,             5354,             3738
FUTSTK    ,BPCL      ,27/01/2026,00000367.75,00000373.40,00000366.70,00000372.30,000000020399775,     3939098296.25,         10619575,             5377,             3730
FUTSTK    ,BPCL      ,24/02/2026,00000367.85,00000371.95,00000367.85,00000370.80,000000000537200,      166734240.00,           450300,              228,              225
FUTSTK    ,BRITANNIA ,30/12/2025,00006035.00,00006057.00,00006008.50,00006033.50,000000001058000,     4576768625.00,           759000,             6072,             3133
FUTSTK    ,BRITANNIA ,27/01/2026,00006088.50,00006098.50,00006050.00,00006074.50,000000002637500,     5079295250.00,           836625,             6693,             3679
FUTSTK    ,BRITANNIA ,24/02/2026,00006095.00,00006129.50,00006095.00,00006110.00,000000000007000,       55752000.00,             9125,              073,              046
FUTSTK    ,BSE       ,30/12/2025,00002669.00,00002669.00,00002622.40,00002628.00,000000004524750,     9150353737.50,          3465375,             9241,             6995
FUTSTK    ,BSE       ,27/01/2026,00002652.30,00002684.50,00002640.00,00002645.40,000000009121875,     8920207875.00,          3356250,             8950,             6605
FUTSTK    ,BSE       ,24/02/2026,00002669.00,00002701.50,00002654.70,00002659.90,000000000408750,      465536362.50,           174375,              465,              393
FUTSTK    ,EICHERMOT ,30/12/2025,00007328.50,00007366.50,00007231.50,00007255.00,000000001781325,    11665517237.50,          1603175,             9161,             8651
FUTSTK    ,EICHERMOT ,27/01/2026,00007407.50,00007420.00,00007278.50,00007301.00,000000002576300,    10906137300.00,          1489000,            14890,            13696
FUTSTK    ,EICHERMOT ,24/02/2026,00007425.50,00007450.00,00007323.00,00007340.50,000000000040800,      112947550.00,            15300,              153,              142
FUTSTK    ,ETERNAL   ,30/12/2025,00000279.60,00000285.50,00000279.60,00000282.25,000000081935900,    16106797498.75,         56849275,            23443,            16376
FUTSTK    ,ETERNAL   ,27/01/2026,00000283.50,00000287.30,00000282.85,00000284.15,000000255832650,    15669056262.50,         54940800,            22656,            15571
FUTSTK    ,ETERNAL   ,24/02/2026,00000285.35,00000289.00,00000284.80,00000285.90,000000002929400,      253723021.25,           885125,              365,              325
FUTSTK    ,EXIDEIND  ,30/12/2025,00000363.85,00000366.00,00000361.05,00000361.85,000000012814200,     2997104220.00,          8258400,             4588,             3367
FUTSTK    ,EXIDEIND  ,27/01/2026,00000366.75,00000368.60,00000363.35,00000364.15,000000023434200,     3244246740.00,          8881200,             4934,             3533
FUTSTK    ,EXIDEIND  ,24/02/2026,00000368.25,00000370.40,00000365.90,00000366.80,000000001056600,      200651850.00,           545400,              303,              151
FUTSTK    ,JINDALSTEL,30/12/2025,00000991.30,00001012.40,00000989.20,00000991.80,000000005653125,     4022074312.50,          4024375,             6439,             4924
FUTSTK    ,JINDALSTEL,27/01/2026,00000996.20,00001019.00,00000996.20,00000997.80,000000011186250,     5395045937.50,          5363750,             8582,             6704
FUTSTK    ,JINDALSTEL,24/02/2026,00001005.20,00001025.10,00001002.50,00001003.50,000000000055000,       46801000.00,            46250,              074,              073
FUTSTK    ,JIOFIN    ,30/12/2025,00000297.40,00000297.60,00000293.15,00000293.65,000000058092000,     9787675975.00,         33214900,            14134,             9833
FUTSTK    ,JIOFIN    ,27/01/2026,00000299.20,00000299.75,00000295.05,00000295.50,000000127560350,     9592628442.50,         32343050,            13763,             9342
FUTSTK    ,JIOFIN    ,24/02/2026,00000301.45,00000301.45,00000297.00,00000297.40,000000005252250,      687221075.00,          2300650,              979,              889
FUTSTK    ,JSWENERGY ,30/12/2025,00000477.00,00000479.50,00000469.65,00000470.35,000000015330000,     5083453750.00,         10740000,            10740,             7499
FUTSTK    ,JSWENERGY ,27/01/2026,00000482.75,00000482.75,00000472.80,00000473.35,000000036619000,     5261344300.00,         11045000,            11045,             7785
FUTSTK    ,JSWENERGY ,24/02/2026,00000484.40,00000484.55,00000475.85,00000476.55,000000000231000,       39750950.00,            83000,              083,              073
FUTSTK    ,JSWSTEEL  ,30/12/2025,00001095.20,00001110.50,00001090.40,00001093.50,000000011870550,    14091603817.50,         12806100,            18972,            10060
FUTSTK    ,JSWSTEEL  ,27/01/2026,00001105.20,00001117.80,00001097.30,00001100.90,000000045919575,    14922982755.00,         13471650,            19958,            10594
FUTSTK    ,JSWSTEEL  ,24/02/2026,00001111.70,00001123.70,00001104.60,00001106.20,000000000232200,       69938842.50,            62775,              093,              092
FUTSTK    ,JUBLFOOD  ,30/12/2025,00000564.10,00000565.45,00000557.70,00000563.50,000000004685000,     3526258875.00,          6266250,             5013,             4269
FUTSTK    ,JUBLFOOD  ,27/01/2026,00000551.00,00000560.85,00000551.00,00000554.90,000000020573750,     4305945750.00,          7735000,             6188,             5257
FUTSTK    ,JUBLFOOD  ,24/02/2026,00000557.70,00000561.85,00000552.90,00000554.15,000000000708750,      184925812.50,           332500,              266,              238
FUTSTK    ,KALYANKJIL,30/12/2025,00000491.00,00000496.95,00000483.15,00000485.45,000000010375250,     3878122926.25,          7938300,             6756,             5545
FUTSTK    ,KALYANKJIL,27/01/2026,00000495.05,00000500.35,00000486.50,00000488.90,000000032326600,     3957244430.00,          8045225,             6847,             5601
FUTSTK    ,KALYANKJIL,24/02/2026,00000496.10,00000503.20,00000489.65,00000492.85,000000000292575,      136963111.25,           277300,              236,              177
FUTSTK    ,KAYNES    ,30/12/2025,00004057.50,00004077.50,00003963.50,00003991.50,000000001166200,     3255363750.00,           812100,             8121,             6826
FUTSTK    ,KAYNES    ,27/01/2026,00004076.00,00004088.50,00003980.00,00004011.50,000000001955900,     3281931300.00,           814900,             8149,             6612
FUTSTK    ,KAYNES    ,24/02/2026,00004095.50,00004105.50,00004005.00,00004036.50,000000000160100,      211485400.00,            52300,              523,              434
FUTSTK    ,KEI       ,30/12/2025,00004343.10,00004443.00,00004343.10,00004394.20,000000000372925,     2043588872.50,           464100,             2652,             2092
FUTSTK    ,KEI       ,27/01/2026,00004321.10,00004465.00,00004321.10,00004414.10,000000000866775,     2061123750.00,           465850,             2662,             2073
FUTSTK    ,KEI       ,24/02/2026,00004462.90,00004462.90,00004424.00,00004435.90,000000000004375,       11667022.50,             2625,              015,              015
FUTSTK    ,KFINTECH  ,30/12/2025,00001101.00,00001106.50,00001088.00,00001094.00,000000000988200,     1550382975.00,          1413900,             3142,             2649
FUTSTK    ,KFINTECH  ,27/01/2026,00001086.60,00001102.10,00001077.20,00001088.80,000000002600000,     1946445100.00,          1786000,             3572,             2986
FUTSTK    ,KFINTECH  ,24/02/2026,00001084.80,00001098.00,00001082.00,00001088.30,000000000069000,       28875300.00,            26500,              053,              046
FUTSTK    ,KOTAKBANK ,30/12/2025,00002169.90,00002180.10,00002153.40,00002156.00,000000010222800,    12045002680.00,          5570800,            13927,            10220
FUTSTK    ,KOTAKBANK ,27/01/2026,00002177.30,00002194.60,00002168.20,00002171.10,000000035481200,    12893375320.00,          5923600,            14809,            10999
FUTSTK    ,KOTAKBANK ,24/02/2026,00002190.10,00002207.10,00002184.50,00002186.40,000000000166400,       73584800.00,            33600,              084,              079
FUTSTK    ,KPITTECH  ,30/12/2025,00001206.50,00001220.00,00001188.00,00001191.40,000000000681600,     1092793440.00,           910000,             2275,             2118
FUTSTK    ,KPITTECH  ,27/01/2026,00001215.60,00001222.50,00001192.30,00001196.10,000000002748050,     1357024915.00,          1126250,             2650,             2435
FUTSTK    ,KPITTECH  ,24/02/2026,00001219.80,00001225.00,00001198.00,00001200.50,000000000060350,       46707967.50,            38675,              091,              078
FUTSTK    ,360ONE    ,30/12/2025,00001198.10,00001198.10,00001166.80,00001172.10,000000000524000,      729237000.00,           620500,             1241,             1141
FUTSTK    ,360ONE    ,27/01/2026,00001196.30,00001196.30,00001161.00,00001168.30,000000001836000,      854815900.00,           731000,             1462,             1360
FUTSTK    ,ABB       ,30/12/2025,00005199.50,00005214.00,00005153.00,00005166.00,000000000504375,     3118785000.00,           601750,             4814,             4346
FUTSTK    ,ABB       ,27/01/2026,00005209.00,00005219.00,00005157.50,00005165.00,000000002092375,     3122886625.00,           602125,             4817,             4350
FUTSTK    ,ABB       ,24/02/2026,00005202.00,00005230.50,00005178.50,00005184.00,000000000037750,       43595125.00,             8375,              067,              066
FUTSTK    ,ABCAPITAL ,30/12/2025,00000349.90,00000350.45,00000344.50,00000346.90,000000012840200,     5191479945.00,         14994700,             4837,             4158
FUTSTK    ,ABCAPITAL ,27/01/2026,00000352.85,00000352.85,00000347.00,00000349.20,000000071867300,     5505530095.00,         15794500,             5095,             4376
FUTSTK    ,ABCAPITAL ,24/02/2026,00000352.20,00000353.35,00000348.00,00000351.45,000000000691300,      161987710.00,           461900,              149,              134
FUTSTK    ,ADANIENSOL,30/12/2025,00001016.10,00001020.40,00000994.70,00000998.20,000000004031100,     4992635205.00,          4969350,             7362,             3876
FUTSTK    ,ADANIENSOL,27/01/2026,00001022.60,00001027.00,00001000.80,00001004.55,000000016395075,     5272742148.75,          5214375,             7725,             4038
FUTSTK    ,ADANIENSOL,24/02/2026,00001027.60,00001029.70,00001009.70,00001010.60,000000000085725,       81078435.00,            79650,              118,              051
FUTSTK    ,ADANIENT  ,30/12/2025,00002234.80,00002240.80,00002196.00,00002205.00,000000007030368,    14247673676.70,          6420093,            20777,            13546
FUTSTK    ,ADANIENT  ,27/01/2026,00002240.20,00002246.80,00002202.00,00002212.30,000000017662131,    14245617219.90,          6401553,            20717,            13378
FUTSTK    ,ADANIENT  ,24/02/2026,00002237.60,00002250.80,00002207.80,00002218.10,000000000649518,      321947687.10,           144303,              467,              402
FUTSTK    ,ADANIGREEN,30/12/2025,00001019.60,00001019.60,00000999.20,00001002.80,000000010113600,     7451565120.00,          7401000,            12335,             7473
FUTSTK    ,ADANIGREEN,27/01/2026,00001027.60,00001027.60,00001005.30,00001009.30,000000020017200,     7716409860.00,          7614600,            12691,             7539
FUTSTK    ,ADANIGREEN,24/02/2026,00001031.50,00001031.90,00001012.50,00001014.40,000000000327600,       72221040.00,            70800,              118,              114
FUTSTK    ,ADANIPORTS,30/12/2025,00001482.20,00001484.20,00001451.60,00001455.10,000000007861725,     8908485207.50,          6085700,            12812,             9320
FUTSTK    ,ADANIPORTS,27/01/2026,00001488.00,00001491.00,00001461.60,00001464.40,000000020909500,    10019139707.50,          6799625,            14315,            10773
FUTSTK    ,ADANIPORTS,24/02/2026,00001490.70,00001497.00,00001470.50,00001473.40,000000000536275,      531233302.50,           358625,              755,              692
FUTSTK    ,ALKEM     ,30/12/2025,00005526.00,00005548.00,00005482.50,00005501.50,000000000582375,     2364532875.00,           427875,             3423,             2581
FUTSTK    ,ALKEM     ,27/01/2026,00005559.00,00005588.50,00005519.00,00005538.50,000000001450125,     2451518750.00,           440625,             3525,             2688
FUTSTK    ,ALKEM     ,24/02/2026,00005560.00,00005581.50,00005530.00,00005548.00,000000000004875,       26421375.00,             4750,              038,              032
FUTSTK    ,AMBER     ,30/12/2025,00006606.50,00006684.00,00006500.50,00006514.50,000000000324100,     3045133450.00,           463600,             4636,             4271
FUTSTK    ,AMBER     ,27/01/2026,00006394.50,00006441.00,00006206.50,00006248.50,000000000842100,     3178080100.00,           505800,             5058,             4517
FUTSTK    ,AMBER     ,24/02/2026,00006336.50,00006360.00,00006129.00,00006149.50,000000000022400,       65535800.00,            10600,              106,              102
FUTSTK    ,AMBUJACEM ,30/12/2025,00000550.70,00000556.10,00000549.60,00000551.85,000000017678850,     6706678755.00,         12146400,            11568,             7057
FUTSTK    ,AMBUJACEM ,27/01/2026,00000559.90,00000559.95,00000553.45,00000555.40,000000044326800,     7093758630.00,         12762750,            12155,             7555
FUTSTK    ,AMBUJACEM ,24/02/2026,00000562.50,00000562.50,00000557.00,00000559.05,000000000676200,      255954877.50,           457800,              436,              391
FUTSTK    ,ANGELONE  ,30/12/2025,00002504.50,00002504.50,00002410.00,00002417.50,000000000698500,     3680142050.00,          1505000,             6020,             5680
FUTSTK    ,ANGELONE  ,27/01/2026,00002422.00,00002430.00,00002371.00,00002383.50,000000003120000,     4415382925.00,          1843500,             7374,             6618
FUTSTK    ,ANGELONE  ,24/02/2026,00002390.00,00002405.00,00002355.30,00002364.80,000000000120000,      150957525.00,            63750,              255,              231
FUTSTK    ,APLAPOLLO ,30/12/2025,00001898.40,00001912.90,00001882.30,00001890.60,000000001563100,     2960734210.00,          1557850,             4451,             2919
FUTSTK    ,APLAPOLLO ,27/01/2026,00001915.20,00001926.20,00001893.90,00001901.20,000000008047900,     3864438970.00,          2020550,             5773,             4205
FUTSTK    ,APLAPOLLO ,24/02/2026,00001916.00,00001935.00,00001907.10,00001907.10,000000000050750,       14819140.00,             7700,              022,              021
FUTSTK    ,APOLLOHOSP,30/12/2025,00007130.50,00007170.00,00007060.00,00007070.00,000000001394500,     6434024437.50,           905125,             7241,             4855
FUTSTK    ,APOLLOHOSP,27/01/2026,00007205.00,00007216.00,00007105.00,00007110.00,000000002565500,     6291860437.50,           879500,             7036,             4632
FUTSTK    ,APOLLOHOSP,24/02/2026,00007225.00,00007240.50,00007148.00,00007154.00,000000000034625,      137483437.50,            19125,              153,              145
FUTSTK    ,ASHOKLEY  ,30/12/2025,00000174.47,00000175.70,00000173.62,00000175.20,000000027270000,     7955808300.00,         45595000,             9119,             8534
FUTSTK    ,ASHOKLEY  ,27/01/2026,00000172.85,00000173.30,00000170.95,00000171.44,000000139795000,     8281072950.00,         48155000,             9631,             8912
FUTSTK    ,ASHOKLEY  ,24/02/2026,00000171.75,00000172.50,00000169.85,00000170.24,000000002135000,      181771600.00,          1065000,              213,              199
FUTSTK    ,ASIANPAINT,30/12/2025,00002757.30,00002793.40,00002735.70,00002775.20,000000003636750,     9940382825.00,          3603750,            14415,            10792
FUTSTK    ,ASIANPAINT,27/01/2026,00002760.00,00002803.80,00002750.90,00002784.90,000000011239250,    10292022300.00,          3713250,            14853,            10995
FUTSTK    ,ASIANPAINT,24/02/2026,00002785.40,00002811.00,00002763.70,00002799.00,000000000232250,      210999850.00,            75750,              303,              267
FUTSTK    ,ASTRAL    ,30/12/2025,00001386.90,00001388.90,00001369.60,00001375.20,000000001618825,     2975042925.00,          2160700,             5084,             4646
FUTSTK    ,ASTRAL    ,27/01/2026,00001373.00,00001386.80,00001356.00,00001360.40,000000006592175,     3369722532.50,          2461600,             5792,             5198
FUTSTK    ,ASTRAL    ,24/02/2026,00001373.80,00001384.90,00001356.60,00001359.40,000000000244375,      204401752.50,           149175,              351,              307
FUTSTK    ,AUBANK    ,30/12/2025,00000973.85,00000987.50,00000967.35,00000985.75,000000003739000,     5414462100.00,          5557000,             5557,             4549
FUTSTK    ,AUBANK    ,27/01/2026,00000981.00,00000992.25,00000973.50,00000990.80,000000019113000,     6085113600.00,          6202000,             6202,             5184
FUTSTK    ,AUBANK    ,24/02/2026,00000980.05,00000994.05,00000976.50,00000993.10,000000000278000,      100326050.00,           102000,              102,              088
FUTSTK    ,AUROPHARMA,30/12/2025,00001206.10,00001214.80,00001193.00,00001201.60,000000005284400,     4760576040.00,          3956150,             7193,             4467
FUTSTK    ,AUROPHARMA,27/01/2026,00001213.60,00001223.00,00001201.00,00001209.30,000000019349000,     6407174840.00,          5292650,             9623,             6359
FUTSTK    ,AUROPHARMA,24/02/2026,00001223.50,00001229.90,00001209.60,00001215.80,000000000063800,       59661085.00,            48950,              089,              086
FUTSTK    ,AXISBANK  ,30/12/2025,00001229.40,00001232.70,00001218.80,00001231.20,000000014151875,    14636669375.00,         11933125,            19093,            15048
FUTSTK    ,AXISBANK  ,27/01/2026,00001237.00,00001240.70,00001227.00,00001239.10,000000071216875,    15416547250.00,         12486250,            19978,            15626
FUTSTK    ,AXISBANK  ,24/02/2026,00001238.70,00001247.40,00001235.00,00001246.80,000000000406875,      160061000.00,           128750,              206,              111
FUTSTK    ,OBEROIRLTY,30/12/2025,00001699.90,00001699.90,00001668.20,00001671.40,000000000450450,     2142825930.00,          1276450,             3647,             3041
FUTSTK    ,OBEROIRLTY,27/01/2026,00001676.50,00001683.90,00001652.90,00001656.80,000000003959550,     2059274735.00,          1235850,             3531,             2978
FUTSTK    ,OBEROIRLTY,24/02/2026,00001677.00,00001680.00,00001654.40,00001654.40,000000000033950,       14574105.00,             8750,              025,              025
FUTSTK    ,OFSS      ,30/12/2025,00007720.50,00007773.00,00007640.00,00007683.50,000000000489600,     2789146500.00,           362475,             4833,             3912
FUTSTK    ,OFSS      ,27/01/2026,00007827.00,00007831.00,00007686.50,00007726.50,000000001046625,     2588613675.00,           334575,             4461,             3588
FUTSTK    ,OFSS      ,24/02/2026,00007805.00,00007842.50,00007727.50,00007763.50,000000000020625,       94484025.00,            12150,              162,              143
