INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,ADANIPORTS,27/01/2026,00001519.00,00001519.00,00001495.30,00001498.50,000000016131950,     8650644282.50,          5762700,            12132,             8299
FUTSTK    ,ADANIPORTS,24/02/2026,00001511.10,00001519.10,00001505.00,00001506.70,000000000345325,      111842597.50,            74100,              156,              143
FUTSTK    ,ALKEM     ,30/12/2025,00005548.50,00005583.50,00005508.00,00005544.00,000000000809875,     2364589625.00,           427500,             3420,             2946
FUTSTK    ,ALKEM     ,27/01/2026,00005590.00,00005613.00,00005545.50,00005580.50,000000001103250,     2375410125.00,           426625,             3413,             2947
FUTSTK    ,ALKEM     ,24/02/2026,00005559.00,00005581.00,00005554.50,00005572.00,000000000002500,       13214125.00,             2375,              019,              019
FUTSTK    ,AMBER     ,30/12/2025,00006700.50,00006731.00,00006605.50,00006641.00,000000000522200,     4077693600.00,           610800,             6108,             5140
FUTSTK    ,AMBER     ,27/01/2026,00006550.00,00006611.00,00006390.50,00006413.50,000000000642700,     4071679850.00,           629000,             6290,             5341
FUTSTK    ,AMBER     ,24/02/2026,00006490.00,00006490.00,00006276.00,00006312.00,000000000018100,       75209900.00,            11800,              118,              100
FUTSTK    ,AMBUJACEM ,30/12/2025,00000549.00,00000555.60,00000548.05,00000554.75,000000026684700,     7405996080.00,         13383300,            12746,             9803
FUTSTK    ,AMBUJACEM ,27/01/2026,00000556.80,00000559.45,00000551.45,00000558.40,000000034151250,     7632520087.50,         13703550,            13051,            10219
FUTSTK    ,AMBUJACEM ,24/02/2026,00000555.00,00000562.50,00000555.00,00000562.10,000000000429450,      124876972.50,           222600,              212,              189
FUTSTK    ,ANGELONE  ,30/12/2025,00002491.10,00002550.00,00002491.10,00002503.80,000000001875750,     5029591475.00,          2001250,             8005,             7225
FUTSTK    ,ANGELONE  ,27/01/2026,00002477.00,00002507.60,00002422.10,00002428.10,000000002573000,     5008390175.00,          2043500,             8174,             7428
FUTSTK    ,ANGELONE  ,24/02/2026,00002485.00,00002488.00,00002400.10,00002405.70,000000000096000,      113090950.00,            46500,              186,              171
FUTSTK    ,APLAPOLLO ,30/12/2025,00001854.60,00001889.90,00001849.40,00001887.40,000000002798950,     3162051340.00,          1683500,             4810,             3664
FUTSTK    ,APLAPOLLO ,27/01/2026,00001843.60,00001903.20,00001843.60,00001900.40,000000006763400,     3468173975.00,          1834000,             5240,             4136
FUTSTK    ,APLAPOLLO ,24/02/2026,00001882.80,00001913.00,00001882.80,00001911.00,000000000048650,       17932950.00,             9450,              027,              026
FUTSTK    ,APOLLOHOSP,30/12/2025,00007196.50,00007203.00,00007138.00,00007162.00,000000001579125,     5471958125.00,           762375,             6099,             5437
FUTSTK    ,APOLLOHOSP,27/01/2026,00007220.00,00007248.00,00007185.00,00007205.50,000000001926250,     5512921687.50,           763375,             6107,             5454
FUTSTK    ,APOLLOHOSP,24/02/2026,00007254.00,00007285.00,00007221.50,00007244.00,000000000024625,       49828062.50,             6875,              055,              054
FUTSTK    ,ASHOKLEY  ,30/12/2025,00000174.50,00000175.70,00000173.13,00000174.14,000000065480000,     8199632000.00,         47130000,             9426,             8755
FUTSTK    ,ASHOKLEY  ,27/01/2026,00000172.75,00000174.12,00000171.62,00000172.60,000000110845000,     8777413400.00,         50885000,            10177,             9492
FUTSTK    ,ASHOKLEY  ,24/02/2026,00000172.10,00000172.98,00000170.81,00000171.80,000000001720000,       97121300.00,           565000,              113,              105
FUTSTK    ,ASIANPAINT,30/12/2025,00002786.50,00002792.80,00002744.50,00002747.80,000000005892500,    12750332675.00,          4620750,            18483,            15800
FUTSTK    ,ASIANPAINT,27/01/2026,00002802.00,00002810.00,00002761.00,00002763.30,000000009110750,    12244150675.00,          4412500,            17650,            15018
FUTSTK    ,ASIANPAINT,24/02/2026,00002809.20,00002810.10,00002775.90,00002778.50,000000000203750,      125566500.00,            45000,              180,              160
FUTSTK    ,ASTRAL    ,30/12/2025,00001394.10,00001403.60,00001388.90,00001393.60,000000003672000,     4726531080.00,          3383850,             7962,             6294
FUTSTK    ,ASTRAL    ,27/01/2026,00001399.80,00001399.80,00001372.50,00001375.00,000000005746850,     5012362832.50,          3613350,             8502,             6870
FUTSTK    ,ASTRAL    ,24/02/2026,00001397.00,00001400.00,00001370.60,00001373.80,000000000172975,      176047835.00,           127075,              299,              288
FUTSTK    ,AUBANK    ,30/12/2025,00000975.85,00000982.95,00000971.95,00000976.50,000000011222000,     9348996700.00,          9570000,             9570,             7861
FUTSTK    ,AUBANK    ,27/01/2026,00000975.55,00000987.90,00000975.55,00000982.70,000000016292000,     9368956950.00,          9533000,             9533,             7896
FUTSTK    ,AUBANK    ,24/02/2026,00000986.00,00000988.00,00000981.40,00000985.00,000000000239000,       22661750.00,            23000,              023,              023
FUTSTK    ,AUROPHARMA,30/12/2025,00001209.70,00001221.70,00001205.00,00001206.80,000000008143300,     4803653635.00,          3967700,             7214,             5237
FUTSTK    ,AUROPHARMA,27/01/2026,00001216.70,00001229.40,00001213.00,00001215.00,000000015683250,     4811433495.00,          3947900,             7178,             5068
FUTSTK    ,AUROPHARMA,24/02/2026,00001226.90,00001228.00,00001221.00,00001221.80,000000000048400,       10772135.00,             8800,              016,              016
FUTSTK    ,AXISBANK  ,30/12/2025,00001221.00,00001230.00,00001221.00,00001227.70,000000022907500,    14442693687.50,         11786250,            18858,            14767
FUTSTK    ,AXISBANK  ,27/01/2026,00001233.00,00001238.50,00001229.50,00001235.90,000000061768750,    13326811687.50,         10803125,            17285,            13225
FUTSTK    ,AXISBANK  ,24/02/2026,00001237.00,00001245.00,00001237.00,00001243.40,000000000384375,       48847562.50,            39375,              063,              062
FUTSTK    ,OBEROIRLTY,30/12/2025,00001673.80,00001697.00,00001665.40,00001680.50,000000001684550,     3417999200.00,          2028250,             5795,             4951
FUTSTK    ,OBEROIRLTY,27/01/2026,00001652.80,00001689.00,00001652.80,00001671.00,000000003263050,     3265185105.00,          1947050,             5563,             4822
FUTSTK    ,OBEROIRLTY,24/02/2026,00001670.00,00001685.20,00001665.00,00001669.20,000000000028350,       18749710.00,            11200,              032,              032
FUTSTK    ,OFSS      ,30/12/2025,00007747.00,00007807.50,00007731.50,00007775.50,000000000845925,     3897918037.50,           502275,             6697,             4573
FUTSTK    ,OFSS      ,27/01/2026,00007804.00,00007842.00,00007772.50,00007813.00,000000000872625,     3665866275.00,           469950,             6266,             4172
FUTSTK    ,OFSS      ,24/02/2026,00007866.00,00007874.00,00007814.50,00007851.00,000000000015300,       31204875.00,             3975,              053,              050
FUTSTK    ,OIL       ,30/12/2025,00000408.75,00000411.00,00000402.50,00000403.85,000000004985400,     1561659960.00,          3854200,             2753,             2458
FUTSTK    ,OIL       ,27/01/2026,00000408.10,00000413.25,00000404.45,00000404.95,000000008279600,     1554143920.00,          3819200,             2728,             2445
FUTSTK    ,OIL       ,24/02/2026,00000408.70,00000408.70,00000404.00,00000404.40,000000000215600,       14760480.00,            36400,              026,              026
FUTSTK    ,ONGC      ,30/12/2025,00000233.92,00000235.48,00000232.93,00000234.82,000000060448500,     5905885702.50,         25200000,            11200,             8609
FUTSTK    ,ONGC      ,27/01/2026,00000235.22,00000236.95,00000234.41,00000236.36,000000067119750,     6235016197.50,         26430750,            11747,             9217
FUTSTK    ,ONGC      ,24/02/2026,00000234.75,00000236.76,00000234.67,00000236.36,000000001476000,       80666977.50,           342000,              152,              141
FUTSTK    ,RBLBANK   ,30/12/2025,00000304.10,00000305.95,00000300.45,00000303.55,000000046443900,     7165324125.00,         23574375,             7425,             4630
FUTSTK    ,RBLBANK   ,27/01/2026,00000307.80,00000308.00,00000302.95,00000305.60,000000045558075,     7280007030.00,         23796625,             7495,             4533
FUTSTK    ,RBLBANK   ,24/02/2026,00000307.90,00000308.40,00000306.95,00000307.50,000000000260350,       22469951.25,            73025,              023,              022
FUTSTK    ,RECLTD    ,30/12/2025,00000355.90,00000360.00,00000353.05,00000356.95,000000058396275,     7757255486.25,         21680100,            17004,            15231
FUTSTK    ,RECLTD    ,27/01/2026,00000355.30,00000362.15,00000355.25,00000359.00,000000042959000,     7528035340.00,         20916000,            14940,            13963
FUTSTK    ,RECLTD    ,24/02/2026,00000355.70,00000361.20,00000355.15,00000358.25,000000003735200,      445187330.00,          1239000,              885,              770
FUTSTK    ,RELIANCE  ,30/12/2025,00001557.00,00001561.60,00001554.40,00001558.50,000000043611500,    28342886900.00,         18187000,            36374,            28256
FUTSTK    ,RELIANCE  ,27/01/2026,00001566.10,00001572.70,00001565.20,00001569.10,000000067003500,    27796669250.00,         17717500,            35435,            27446
FUTSTK    ,RELIANCE  ,24/02/2026,00001576.30,00001581.00,00001575.00,00001578.40,000000001232000,      202830450.00,           128500,              257,              237
FUTSTK    ,RVNL      ,30/12/2025,00000346.55,00000393.00,00000346.50,00000388.80,000000015070000,    14371489893.75,         37576000,            27328,            24719
FUTSTK    ,RVNL      ,27/01/2026,00000342.80,00000387.25,00000339.80,00000377.80,000000033255675,    16464689568.75,         43839175,            28747,            25450
FUTSTK    ,RVNL      ,24/02/2026,00000339.60,00000381.85,00000336.35,00000371.25,000000001814750,      733018395.00,          1991650,             1306,             1200
FUTSTK    ,NATIONALUM,30/12/2025,00000296.75,00000309.15,00000296.50,00000306.60,000000024753750,     7384298062.50,         24307500,             6482,             5218
FUTSTK    ,NATIONALUM,27/01/2026,00000298.50,00000311.00,00000298.45,00000308.45,000000037353750,     7931772937.50,         25953750,             6921,             5534
FUTSTK    ,NATIONALUM,24/02/2026,00000298.80,00000309.35,00000297.50,00000306.95,000000002501250,      277090312.50,           911250,              243,              209
FUTSTK    ,NAUKRI    ,30/12/2025,00001379.80,00001379.80,00001359.00,00001366.30,000000002576625,     3459451912.50,          2534250,             6758,             6394
FUTSTK    ,NAUKRI    ,27/01/2026,00001370.80,00001381.30,00001366.30,00001372.40,000000006721500,     3463116262.50,          2523000,             6728,             6390
FUTSTK    ,NAUKRI    ,24/02/2026,00001384.30,00001384.90,00001380.00,00001383.70,000000000031500,        5183437.50,             3750,              010,              010
FUTSTK    ,NBCC      ,30/12/2025,00000116.44,00000122.65,00000116.43,00000122.30,000000050310000,     6054901515.00,         50180000,             7720,             6015
FUTSTK    ,NBCC      ,27/01/2026,00000119.90,00000123.40,00000117.21,00000123.05,000000061113000,     6434473370.00,         52949000,             8146,             6648
FUTSTK    ,NBCC      ,24/02/2026,00000119.87,00000123.95,00000119.81,00000123.64,000000000819000,      138694400.00,          1137500,              175,              172
FUTSTK    ,NCC       ,30/12/2025,00000160.01,00000162.40,00000157.46,00000158.04,000000016016400,      710196930.00,          4441500,             1645,             1484
FUTSTK    ,NESTLEIND ,30/12/2025,00001261.70,00001276.00,00001250.10,00001271.10,000000008139500,     6312625950.00,          4983500,             9967,             8694
FUTSTK    ,NESTLEIND ,27/01/2026,00001270.00,00001284.10,00001258.30,00001279.40,000000011837000,     6199149250.00,          4861500,             9723,             8704
FUTSTK    ,NESTLEIND ,24/02/2026,00001265.50,00001285.00,00001260.70,00001279.90,000000000102000,       40196500.00,            31500,              063,              062
FUTSTK    ,NHPC      ,30/12/2025,00000077.98,00000079.37,00000077.56,00000078.64,000000036723200,     2069498752.00,         26233600,             4099,             3719
FUTSTK    ,NHPC      ,27/01/2026,00000078.02,00000079.66,00000078.01,00000078.94,000000043520000,     2011202944.00,         25401600,             3969,             3536
FUTSTK    ,NHPC      ,24/02/2026,00000078.25,00000079.11,00000078.25,00000078.44,000000002905600,       37301184.00,           473600,              074,              071
FUTSTK    ,NMDC      ,30/12/2025,00000081.38,00000083.26,00000081.38,00000082.70,000000224700750,     6891819997.50,         83463750,            12365,             7751
FUTSTK    ,NMDC      ,27/01/2026,00000082.20,00000083.68,00000081.96,00000083.18,000000164342250,     7440733170.00,         89579250,            13271,             8611
FUTSTK    ,NMDC      ,24/02/2026,00000083.00,00000084.05,00000082.50,00000083.56,000000004664250,      226452847.50,          2713500,              402,              343
FUTSTK    ,NTPC      ,30/12/2025,00000322.95,00000325.55,00000322.15,00000324.10,000000056463000,     7539834750.00,         23256000,            15504,            12812
FUTSTK    ,NTPC      ,27/01/2026,00000326.00,00000327.60,00000324.15,00000326.10,000000053259000,     6968648775.00,         21360000,            14240,            11536
FUTSTK    ,NTPC      ,24/02/2026,00000324.65,00000327.35,00000324.65,00000325.95,000000002083500,      337356825.00,          1035000,              690,              666
FUTSTK    ,NUVAMA    ,30/12/2025,00001521.00,00001532.50,00001476.50,00001493.00,000000001429125,     1364712187.50,           909750,             2426,             2228
FUTSTK    ,NUVAMA    ,27/01/2026,00001543.50,00001543.50,00001484.50,00001500.50,000000001594000,     1550400250.00,          1028500,             2057,             1949
FUTSTK    ,NUVAMA    ,24/02/2026,00001529.00,00001538.50,00001500.00,00001503.50,000000000020500,       20440000.00,            13500,              027,              027
FUTSTK    ,NYKAA     ,30/12/2025,00000258.70,00000261.80,00000258.10,00000259.45,000000035637500,     3540570468.75,         13603125,             4353,             3668
FUTSTK    ,NYKAA     ,27/01/2026,00000258.70,00000262.90,00000258.50,00000260.40,000000026356250,     3991015781.25,         15281250,             4890,             4143
FUTSTK    ,NYKAA     ,24/02/2026,00000260.50,00000262.90,00000260.00,00000260.40,000000000256250,       30230000.00,           115625,              037,              036
FUTSTK    ,TATACONSUM,30/12/2025,00001170.50,00001180.00,00001170.50,00001175.80,000000005324000,     4390501060.00,          3733400,             6788,             5778
FUTSTK    ,TATACONSUM,27/01/2026,00001181.10,00001186.40,00001178.80,00001181.80,000000008284100,     4293156340.00,          3629450,             6599,             5557
FUTSTK    ,TATACONSUM,24/02/2026,00001190.60,00001192.00,00001186.00,00001186.00,000000000073700,        9164375.00,             7700,              014,              011
FUTSTK    ,TATAELXSI ,30/12/2025,00005390.50,00005430.00,00005345.00,00005357.00,000000001100800,     3152181350.00,           585700,             5857,             4200
FUTSTK    ,TATAELXSI ,27/01/2026,00005417.00,00005464.50,00005377.00,00005390.00,000000001051600,     3053971950.00,           564000,             5640,             4037
FUTSTK    ,TATAELXSI ,24/02/2026,00005462.00,00005481.00,00005404.00,00005406.00,000000000036500,       60891950.00,            11200,              112,              100
FUTSTK    ,TATAPOWER ,30/12/2025,00000379.90,00000382.70,00000378.45,00000380.20,000000030492050,     4111486672.50,         10790900,             7442,             5689
FUTSTK    ,TATAPOWER ,27/01/2026,00000381.75,00000384.70,00000380.75,00000382.30,000000028754950,     4105243842.50,         10716950,             7391,             5859
FUTSTK    ,TATAPOWER ,24/02/2026,00000385.50,00000386.95,00000383.25,00000384.50,000000000884500,       60412075.00,           156600,              108,              101
FUTSTK    ,TATASTEEL ,30/12/2025,00000170.00,00000170.45,00000167.93,00000169.31,000000107976000,    10159035645.00,         60159000,            10938,             8507
FUTSTK    ,TATASTEEL ,27/01/2026,00000171.00,00000171.02,00000169.01,00000170.39,000000178442000,     9770336840.00,         57480500,            10451,             7819
FUTSTK    ,TATASTEEL ,24/02/2026,00000171.80,00000171.86,00000170.15,00000171.38,000000003833500,      238830405.00,          1397000,              254,              248
FUTSTK    ,TATATECH  ,30/12/2025,00000658.75,00000662.65,00000654.30,00000656.40,000000005272000,     2573385200.00,          3904800,             4881,             3821
FUTSTK    ,TATATECH  ,27/01/2026,00000659.40,00000663.90,00000655.50,00000657.05,000000008156800,     2724766120.00,          4131200,             5164,             4144
FUTSTK    ,TATATECH  ,24/02/2026,00000662.00,00000666.10,00000658.40,00000660.30,000000000458400,      176046200.00,           266400,              333,              282
FUTSTK    ,TCS       ,30/12/2025,00003310.00,00003324.80,00003273.90,00003278.20,000000014147700,    18395790822.50,          5591425,            31951,            25548
FUTSTK    ,TCS       ,27/01/2026,00003325.00,00003325.00,00003277.10,00003280.30,000000012583550,    15866306085.00,          4822300,            27556,            21879
FUTSTK    ,TCS       ,24/02/2026,00003340.40,00003341.50,00003299.80,00003301.50,000000000356650,      253752030.00,            76650,              438,              392
FUTSTK    ,TECHM     ,30/12/2025,00001625.80,00001637.20,00001610.20,00001615.40,000000011881800,     7783851540.00,          4812000,             8020,             6345
FUTSTK    ,TECHM     ,27/01/2026,00001637.10,00001644.20,00001620.10,00001624.40,000000013794600,     7355012760.00,          4519200,             7532,             6115
FUTSTK    ,TECHM     ,24/02/2026,00001647.70,00001647.70,00001630.30,00001633.80,000000000103800,       51090300.00,            31200,              052,              051
FUTSTK    ,TIINDIA   ,30/12/2025,00002603.20,00002631.10,00002590.40,00002602.90,000000002020200,     2912061720.00,          1113200,             5566,             4634
FUTSTK    ,TIINDIA   ,27/01/2026,00002622.10,00002650.00,00002610.10,00002620.30,000000002387800,     3082581140.00,          1170400,             5852,             4913
FUTSTK    ,TIINDIA   ,24/02/2026,00002640.00,00002660.00,00002628.00,00002631.60,000000000025400,       16939200.00,             6400,              032,              030
FUTSTK    ,TITAGARH  ,30/12/2025,00000851.55,00000906.50,00000851.55,00000900.70,000000003075450,     3952465426.25,          4418875,             6095,             5020
FUTSTK    ,TITAN     ,30/12/2025,00003903.00,00004003.60,00003903.00,00003991.80,000000004827725,    11767679700.00,          2963975,            16937,            14918
FUTSTK    ,TITAN     ,27/01/2026,00003941.00,00004032.20,00003926.40,00004019.80,000000007347900,    12316460922.50,          3080000,            17600,            15456
FUTSTK    ,TITAN     ,24/02/2026,00003971.00,00004053.00,00003971.00,00004040.80,000000000121450,      137245675.00,            34125,              195,              186
FUTSTK    ,TMPV      ,30/12/2025,00000358.50,00000360.15,00000354.70,00000358.70,000000040460800,     8885191560.00,         24905600,            31132,            24378
FUTSTK    ,TMPV      ,27/01/2026,00000360.05,00000361.90,00000356.50,00000360.45,000000063988800,     9232793120.00,         25757600,            32197,            25326
FUTSTK    ,TMPV      ,24/02/2026,00000361.50,00000363.75,00000358.80,00000362.80,000000002948800,      328580320.00,           910400,             1138,              949
FUTSTK    ,TORNTPHARM,30/12/2025,00003850.00,00003850.00,00003797.40,00003816.40,000000000923250,     2812897700.00,           737250,             2949,             2396
FUTSTK    ,TORNTPHARM,27/01/2026,00003826.40,00003860.00,00003820.60,00003842.30,000000001589000,     2693592675.00,           701500,             2806,             2256
FUTSTK    ,TORNTPHARM,24/02/2026,00003836.20,00003841.10,00003835.50,00003841.10,000000000005250,        4798725.00,             1250,              005,              005
FUTSTK    ,TORNTPOWER,30/12/2025,00001279.40,00001307.60,00001279.40,00001301.60,000000001151625,     1111633387.50,           859125,             2291,             1934
FUTSTK    ,TORNTPOWER,27/01/2026,00001288.50,00001315.80,00001288.30,00001309.40,000000001858100,     1185568525.00,           909925,             2141,             1862
FUTSTK    ,TORNTPOWER,24/02/2026,00001291.00,00001309.80,00001291.00,00001304.80,000000000028475,        8824827.50,             6800,              016,              016
FUTSTK    ,TRENT     ,30/12/2025,00004256.10,00004331.80,00004256.10,00004283.40,000000004726700,     9969466700.00,          2321000,            23210,            19228
FUTSTK    ,TRENT     ,27/01/2026,00004312.00,00004359.90,00004287.20,00004310.70,000000005599300,     9561991830.00,          2212400,            22124,            17671
FUTSTK    ,TRENT     ,24/02/2026,00004353.70,00004386.30,00004315.00,00004338.60,000000000141500,      211392540.00,            48600,              486,              418
FUTSTK    ,TVSMOTOR  ,30/12/2025,00003660.20,00003678.90,00003627.10,00003636.20,000000005348700,     8904246120.00,          2442650,            13958,            10898
FUTSTK    ,TVSMOTOR  ,27/01/2026,00003676.00,00003706.90,00003653.70,00003661.20,000000005391400,     8684298332.50,          2365825,            13519,            10677
FUTSTK    ,TVSMOTOR  ,24/02/2026,00003709.00,00003709.00,00003676.50,00003679.90,000000000039375,       24520230.00,             6650,              038,              027
FUTSTK    ,ULTRACEMCO,30/12/2025,00011759.00,00011849.00,00011750.00,00011789.00,000000001265800,     8962869850.00,           759050,            15181,            13394
FUTSTK    ,ULTRACEMCO,27/01/2026,00011878.00,00011932.00,00011833.00,00011868.00,000000002369500,     9037751600.00,           760150,            15203,            13612
FUTSTK    ,ULTRACEMCO,24/02/2026,00011913.00,00011991.00,00011904.00,00011947.00,000000000016950,       47816850.00,             4000,              080,              072
FUTSTK    ,UNIONBANK ,30/12/2025,00000151.00,00000151.60,00000149.86,00000150.11,000000047564325,     3503158246.50,         23275500,             5260,             4018
FUTSTK    ,UNIONBANK ,27/01/2026,00000151.53,00000152.42,00000150.72,00000151.01,000000047254575,     3501130180.50,         23125050,             5226,             4076
FUTSTK    ,UNIONBANK ,24/02/2026,00000152.80,00000152.85,00000151.60,00000151.89,000000000845175,       31603571.25,           207975,              047,              045
FUTSTK    ,UNITDSPR  ,30/12/2025,00001419.90,00001433.40,00001415.20,00001427.00,000000006807600,     4469859800.00,          3130800,             7827,             5993
FUTSTK    ,UNITDSPR  ,27/01/2026,00001431.00,00001443.60,00001424.40,00001436.30,000000007642000,     4562950600.00,          3175600,             7939,             6111
FUTSTK    ,UNITDSPR  ,24/02/2026,00001435.00,00001451.10,00001435.00,00001444.50,000000000049600,       12141880.00,             8400,              021,              021
FUTSTK    ,UNOMINDA  ,30/12/2025,00001285.90,00001289.40,00001262.10,00001270.60,000000002799500,     2728873455.00,          2145000,             3900,             3306
FUTSTK    ,UNOMINDA  ,27/01/2026,00001294.80,00001298.20,00001270.20,00001279.70,000000003385800,     2625330785.00,          2049850,             3727,             3101
FUTSTK    ,UNOMINDA  ,24/02/2026,00001303.50,00001303.50,00001284.00,00001284.90,000000000013750,        8514825.00,             6600,              012,              012
FUTSTK    ,UPL       ,30/12/2025,00000771.00,00000780.60,00000771.00,00000775.70,000000020959140,     8673111574.25,         11176040,             8248,             5420
FUTSTK    ,UPL       ,27/01/2026,00000781.40,00000785.45,00000776.75,00000780.00,000000023410335,     9666988627.25,         12377925,             9135,             6048
FUTSTK    ,UPL       ,24/02/2026,00000789.75,00000789.95,00000782.30,00000785.45,000000000215445,       56498486.50,            71815,              053,              053
FUTSTK    ,WIPRO     ,30/12/2025,00000268.92,00000269.47,00000266.31,00000266.86,000000055233000,     9895709070.00,         36990000,            12330,            11360
FUTSTK    ,WIPRO     ,27/01/2026,00000267.37,00000267.37,00000263.94,00000264.83,000000069915000,     9838497600.00,         37110000,            12370,            11359
FUTSTK    ,WIPRO     ,24/02/2026,00000264.61,00000265.84,00000263.28,00000264.36,000000002943000,      357592620.00,          1353000,              451,              403
FUTSTK    ,FEDERALBNK,30/12/2025,00000262.45,00000263.40,00000260.55,00000262.40,000000046840000,     7841695750.00,         29900000,             5980,             4916
FUTSTK    ,FEDERALBNK,27/01/2026,00000265.00,00000265.00,00000262.15,00000264.10,000000043525000,     8047413750.00,         30510000,             6102,             5066
FUTSTK    ,FEDERALBNK,24/02/2026,00000264.55,00000265.95,00000263.50,00000264.95,000000001105000,      132299000.00,           500000,              100,              093
FUTSTK    ,FORTIS    ,30/12/2025,00000897.75,00000909.70,00000897.45,00000900.95,000000006402275,     3827986872.50,          4232275,             5461,             4653
FUTSTK    ,FORTIS    ,27/01/2026,00000909.60,00000913.50,00000902.50,00000906.15,000000007922050,     3871429807.50,          4256300,             5492,             4641
FUTSTK    ,FORTIS    ,24/02/2026,00000913.00,00000915.50,00000907.65,00000910.30,000000000063550,       12709031.25,            13950,              018,              018
FUTSTK    ,ICICIBANK ,30/12/2025,00001360.50,00001363.40,00001348.90,00001351.40,000000058569000,    30591409450.00,         22583400,            32262,            24200
FUTSTK    ,ICICIBANK ,27/01/2026,00001367.10,00001371.60,00001357.80,00001360.10,000000076561100,    29429314250.00,         21585900,            30837,            22943
FUTSTK    ,ICICIBANK ,24/02/2026,00001377.00,00001377.00,00001365.80,00001368.70,000000001509900,      362841780.00,           264600,              378,              351
FUTSTK    ,ICICIGI   ,30/12/2025,00001968.00,00001968.00,00001938.20,00001946.70,000000003805100,     4244662792.50,          2182050,             6714,             4454
FUTSTK    ,ICICIGI   ,27/01/2026,00001980.00,00001980.00,00001950.60,00001959.10,000000003843450,     4230426492.50,          2161250,             6650,             4416
FUTSTK    ,ICICIGI   ,24/02/2026,00001978.00,00001978.00,00001965.70,00001968.10,000000000009750,        4486267.50,             2275,              007,              007
FUTSTK    ,ICICIPRULI,30/12/2025,00000650.75,00000654.50,00000646.30,00000650.10,000000010058450,     3654838586.25,          5626775,             6083,             5631
FUTSTK    ,ICICIPRULI,27/01/2026,00000655.20,00000659.30,00000650.85,00000654.50,000000012056450,     3884163707.50,          5939425,             6421,             5975
FUTSTK    ,ICICIPRULI,24/02/2026,00000660.00,00000660.00,00000655.75,00000657.85,000000000054575,        6691866.25,            10175,              011,              011
FUTSTK    ,IDEA      ,30/12/2025,00000012.01,00000012.11,00000011.90,00000011.96,000003656160675,    18700016400.75,       1560942525,            21839,             9385
FUTSTK    ,IDEA      ,27/01/2026,00000012.13,00000012.19,00000011.99,00000012.05,000003820839075,    18769503681.00,       1555724850,            21766,             9367
FUTSTK    ,IDEA      ,24/02/2026,00000012.22,00000012.27,00000012.06,00000012.14,000000192839550,      451875671.25,         37167000,              520,              501
FUTSTK    ,IDFCFIRSTB,30/12/2025,00000084.05,00000085.41,00000084.04,00000085.08,000000155402625,     8364412406.00,         98379925,            10607,             8334
FUTSTK    ,IDFCFIRSTB,27/01/2026,00000084.83,00000085.93,00000084.69,00000085.59,000000229064675,     8186052022.75,         95718000,            10320,             8424
FUTSTK    ,IDFCFIRSTB,24/02/2026,00000085.57,00000086.40,00000085.49,00000086.20,000000007744625,      240476542.25,          2791775,              301,              283
FUTSTK    ,IEX       ,30/12/2025,00000135.00,00000137.10,00000133.00,00000135.36,000000033056250,     3501632025.00,         25803750,             6881,             4931
FUTSTK    ,IEX       ,27/01/2026,00000138.30,00000138.30,00000133.07,00000135.94,000000035692500,     4062798750.00,         29820000,             7952,             5463
FUTSTK    ,IEX       ,24/02/2026,00000136.00,00000139.00,00000133.54,00000135.92,000000002216250,      158773237.50,          1166250,              311,              289
FUTSTK    ,IIFL      ,30/12/2025,00000604.30,00000606.85,00000594.15,00000598.20,000000008674050,     3335980395.00,          5568750,             3375,             2947
FUTSTK    ,IIFL      ,27/01/2026,00000608.00,00000609.75,00000597.55,00000602.00,000000008083350,     3499978102.50,          5806350,             3519,             3071
FUTSTK    ,INDHOTEL  ,30/12/2025,00000737.10,00000743.65,00000736.90,00000739.95,000000013361000,     5259552800.00,          7102000,             7102,             5529
FUTSTK    ,INDHOTEL  ,27/01/2026,00000744.90,00000748.50,00000742.00,00000744.70,000000017203000,     5529197450.00,          7419000,             7419,             5744
FUTSTK    ,INDHOTEL  ,24/02/2026,00000747.55,00000752.90,00000746.90,00000749.45,000000000245000,       43482500.00,            58000,              058,              055
FUTSTK    ,INDIANB   ,30/12/2025,00000782.45,00000782.50,00000774.00,00000778.10,000000007526000,     3549427600.00,          4560000,             4560,             4140
FUTSTK    ,INDIANB   ,27/01/2026,00000785.90,00000786.20,00000777.35,00000782.80,000000006000000,     3363749250.00,          4297000,             4297,             3914
FUTSTK    ,INDIANB   ,24/02/2026,00000786.50,00000788.00,00000783.30,00000786.00,000000000083000,        9429900.00,            12000,              012,              011
FUTSTK    ,INDIGO    ,30/12/2025,00005087.50,00005104.50,00005037.00,00005078.00,000000005597850,    17331506775.00,          3423600,            22824,            14619
FUTSTK    ,INDIGO    ,27/01/2026,00005113.00,00005127.00,00005061.50,00005108.50,000000006433200,    17269815375.00,          3392250,            22615,            14388
FUTSTK    ,INDIGO    ,24/02/2026,00005142.00,00005157.00,00005094.50,00005133.50,000000000178050,      152095050.00,            29700,              198,              172
FUTSTK    ,INDUSINDBK,30/12/2025,00000843.05,00000859.70,00000838.45,00000849.80,000000024284400,     9999920735.00,         11739700,            16771,            11884
